DepartDate,Origin,Destination,Carrier
18/01/2019,BCN,MXP,U2
03/02/2019,BCN,NAP,U2
03/06/2019,BCN,NAP,U2
03/07/2019,BCN,NAP,U2
04/04/2019,BCN,NAP,U2
04/05/2019,BCN,NAP,U2
05/03/2019,BCN,NAP,U2
07/01/2019,BCN,NAP,U2
11/01/2019,BCN,NAP,U2
18/01/2019,BCN,NAP,U2
03/02/2019,BCN,NCE,U2
03/06/2019,BCN,NCE,U2
03/07/2019,BCN,NCE,U2
04/04/2019,BCN,NCE,U2
04/05/2019,BCN,NCE,U2
05/01/2019,BCN,NCE,U2
05/03/2019,BCN,NCE,U2
07/01/2019,BCN,NCE,U2
11/01/2019,BCN,NCE,U2
18/01/2019,BCN,NCE,U2
03/02/2019,BCN,NCL,U2
03/06/2019,BCN,NCL,U2
03/07/2019,BCN,NCL,U2
04/04/2019,BCN,NCL,U2
07/01/2019,BCN,NCL,U2
11/01/2019,BCN,NCL,U2
18/01/2019,BCN,NCL,U2
03/06/2019,BCN,SEN,U2
03/07/2019,BCN,SEN,U2
11/01/2019,BCN,SEN,U2
18/01/2019,BCN,SEN,U2
03/02/2019,BCN,SXF,U2
03/06/2019,BCN,SXF,U2
03/07/2019,BCN,SXF,U2
04/04/2019,BCN,SXF,U2
04/05/2019,BCN,SXF,U2
05/01/2019,BCN,SXF,U2
05/03/2019,BCN,SXF,U2
07/01/2019,BCN,SXF,U2
11/01/2019,BCN,SXF,U2
18/01/2019,BCN,SXF,U2
03/02/2019,BDS,BSL,U2
03/07/2019,BDS,BSL,U2
03/02/2019,BDS,GVA,U2
03/06/2019,BDS,GVA,U2
03/07/2019,BDS,GVA,U2
04/04/2019,BDS,GVA,U2
04/05/2019,BDS,GVA,U2
05/03/2019,BDS,GVA,U2
11/01/2019,BDS,GVA,U2
03/07/2019,BDS,LGW,U2
04/05/2019,BDS,LGW,U2
03/02/2019,BDS,MXP,U2
03/06/2019,BDS,MXP,U2
03/07/2019,BDS,MXP,U2
04/04/2019,BDS,MXP,U2
04/05/2019,BDS,MXP,U2
05/01/2019,BDS,MXP,U2
07/01/2019,BDS,MXP,U2
11/01/2019,BDS,MXP,U2
18/01/2019,BDS,MXP,U2
03/07/2019,BDS,ORY,U2
04/04/2019,BDS,TXL,U2
03/07/2019,BDS,VCE,U2
03/02/2019,BEG,BSL,U2
04/04/2019,BEG,BSL,U2
05/03/2019,BEG,BSL,U2
03/06/2019,BEG,GVA,U2
03/07/2019,BEG,GVA,U2
07/01/2019,BEG,GVA,U2
11/01/2019,BEG,GVA,U2
18/01/2019,BEG,GVA,U2
03/02/2019,BEG,TXL,U2
03/06/2019,BEG,TXL,U2
03/07/2019,BEG,TXL,U2
07/01/2019,BEG,TXL,U2
11/01/2019,BEG,TXL,U2
18/01/2019,BEG,TXL,U2
03/02/2019,BES,LYS,U2
03/06/2019,BES,LYS,U2
03/07/2019,BES,LYS,U2
05/01/2019,BES,LYS,U2
07/01/2019,BES,LYS,U2
11/01/2019,BES,LYS,U2
18/01/2019,BES,LYS,U2
05/01/2019,BFS,ACE,U2
05/03/2019,BFS,ACE,U2
03/02/2019,BFS,AGP,U2
03/06/2019,BFS,AGP,U2
03/07/2019,BFS,AGP,U2
04/04/2019,BFS,AGP,U2
04/05/2019,BFS,AGP,U2
07/01/2019,BFS,AGP,U2
11/01/2019,BFS,AGP,U2
18/01/2019,BFS,AGP,U2
03/06/2019,BFS,ALC,U2
03/07/2019,BFS,ALC,U2
04/04/2019,BFS,ALC,U2
04/05/2019,BFS,ALC,U2
05/01/2019,BFS,ALC,U2
05/03/2019,BFS,ALC,U2
03/02/2019,BFS,AMS,U2
03/06/2019,BFS,AMS,U2
03/07/2019,BFS,AMS,U2
04/04/2019,BFS,AMS,U2
04/05/2019,BFS,AMS,U2
05/01/2019,BFS,AMS,U2
05/03/2019,BFS,AMS,U2
07/01/2019,BFS,AMS,U2
11/01/2019,BFS,AMS,U2
18/01/2019,BFS,AMS,U2
03/06/2019,BFS,BCN,U2
03/07/2019,BFS,BCN,U2
04/04/2019,BFS,BCN,U2
03/02/2019,BFS,BHX,U2
03/06/2019,BFS,BHX,U2
03/07/2019,BFS,BHX,U2
04/04/2019,BFS,BHX,U2
04/05/2019,BFS,BHX,U2
05/01/2019,BFS,BHX,U2
05/03/2019,BFS,BHX,U2
07/01/2019,BFS,BHX,U2
11/01/2019,BFS,BHX,U2
18/01/2019,BFS,BHX,U2
03/07/2019,BFS,BOD,U2
04/05/2019,BFS,BOD,U2
03/02/2019,BFS,BRS,U2
03/06/2019,BFS,BRS,U2
03/07/2019,BFS,BRS,U2
04/04/2019,BFS,BRS,U2
04/05/2019,BFS,BRS,U2
05/01/2019,BFS,BRS,U2
05/03/2019,BFS,BRS,U2
07/01/2019,BFS,BRS,U2
11/01/2019,BFS,BRS,U2
18/01/2019,BFS,BRS,U2
03/02/2019,BFS,CDG,U2
03/06/2019,BFS,CDG,U2
03/07/2019,BFS,CDG,U2
04/04/2019,BFS,CDG,U2
05/03/2019,BFS,CDG,U2
07/01/2019,BFS,CDG,U2
11/01/2019,BFS,CDG,U2
18/01/2019,BFS,CDG,U2
03/07/2019,BFS,DBV,U2
03/02/2019,BFS,EDI,U2
03/06/2019,BFS,EDI,U2
03/07/2019,BFS,EDI,U2
04/04/2019,BFS,EDI,U2
04/05/2019,BFS,EDI,U2
05/01/2019,BFS,EDI,U2
05/03/2019,BFS,EDI,U2
07/01/2019,BFS,EDI,U2
11/01/2019,BFS,EDI,U2
18/01/2019,BFS,EDI,U2
03/06/2019,BFS,FAO,U2
03/07/2019,BFS,FAO,U2
04/04/2019,BFS,FAO,U2
04/05/2019,BFS,FAO,U2
05/01/2019,BFS,FAO,U2
05/03/2019,BFS,FAO,U2
05/01/2019,BFS,FUE,U2
03/02/2019,BFS,GLA,U2
03/06/2019,BFS,GLA,U2
03/07/2019,BFS,GLA,U2
04/04/2019,BFS,GLA,U2
04/05/2019,BFS,GLA,U2
05/01/2019,BFS,GLA,U2
05/03/2019,BFS,GLA,U2
07/01/2019,BFS,GLA,U2
11/01/2019,BFS,GLA,U2
18/01/2019,BFS,GLA,U2
03/02/2019,BFS,GVA,U2
05/01/2019,BFS,GVA,U2
03/07/2019,BFS,IBZ,U2
03/06/2019,BFS,IOM,U2
07/01/2019,BFS,IOM,U2
11/01/2019,BFS,IOM,U2
18/01/2019,BFS,IOM,U2
03/07/2019,BFS,JER,U2
04/05/2019,BFS,JER,U2
07/01/2019,BFS,KEF,U2
11/01/2019,BFS,KEF,U2
18/01/2019,BFS,KEF,U2
03/02/2019,BFS,KRK,U2
04/04/2019,BFS,KRK,U2
05/03/2019,BFS,KRK,U2
03/02/2019,BFS,LGW,U2
03/06/2019,BFS,LGW,U2
03/07/2019,BFS,LGW,U2
04/04/2019,BFS,LGW,U2
04/05/2019,BFS,LGW,U2
05/01/2019,BFS,LGW,U2
05/03/2019,BFS,LGW,U2
07/01/2019,BFS,LGW,U2
11/01/2019,BFS,LGW,U2
18/01/2019,BFS,LGW,U2
03/02/2019,BFS,LPL,U2
03/06/2019,BFS,LPL,U2
03/07/2019,BFS,LPL,U2
04/04/2019,BFS,LPL,U2
04/05/2019,BFS,LPL,U2
05/01/2019,BFS,LPL,U2
05/03/2019,BFS,LPL,U2
07/01/2019,BFS,LPL,U2
11/01/2019,BFS,LPL,U2
18/01/2019,BFS,LPL,U2
03/02/2019,BFS,LTN,U2
03/06/2019,BFS,LTN,U2
03/07/2019,BFS,LTN,U2
04/04/2019,BFS,LTN,U2
04/05/2019,BFS,LTN,U2
05/01/2019,BFS,LTN,U2
05/03/2019,BFS,LTN,U2
07/01/2019,BFS,LTN,U2
11/01/2019,BFS,LTN,U2
18/01/2019,BFS,LTN,U2
05/01/2019,BFS,LYS,U2
03/02/2019,BFS,MAN,U2
03/06/2019,BFS,MAN,U2
03/07/2019,BFS,MAN,U2
04/04/2019,BFS,MAN,U2
04/05/2019,BFS,MAN,U2
05/01/2019,BFS,MAN,U2
05/03/2019,BFS,MAN,U2
07/01/2019,BFS,MAN,U2
11/01/2019,BFS,MAN,U2
18/01/2019,BFS,MAN,U2
04/05/2019,BFS,NAP,U2
04/05/2019,BFS,NCE,U2
03/02/2019,BFS,NCL,U2
03/06/2019,BFS,NCL,U2
03/07/2019,BFS,NCL,U2
04/04/2019,BFS,NCL,U2
04/05/2019,BFS,NCL,U2
05/01/2019,BFS,NCL,U2
05/03/2019,BFS,NCL,U2
07/01/2019,BFS,NCL,U2
11/01/2019,BFS,NCL,U2
18/01/2019,BFS,NCL,U2
03/06/2019,BFS,PMI,U2
03/07/2019,BFS,PMI,U2
04/04/2019,BFS,PMI,U2
04/05/2019,BFS,PMI,U2
07/01/2019,BFS,PRG,U2
11/01/2019,BFS,PRG,U2
18/01/2019,BFS,PRG,U2
03/02/2019,BFS,STN,U2
03/06/2019,BFS,STN,U2
03/07/2019,BFS,STN,U2
04/04/2019,BFS,STN,U2
04/05/2019,BFS,STN,U2
05/01/2019,BFS,STN,U2
05/03/2019,BFS,STN,U2
07/01/2019,BFS,STN,U2
11/01/2019,BFS,STN,U2
18/01/2019,BFS,STN,U2
03/02/2019,BFS,SZG,U2
03/06/2019,BFS,VCE,U2
07/01/2019,BFS,VCE,U2
11/01/2019,BFS,VCE,U2
18/01/2019,BFS,VCE,U2
04/05/2019,BFS,VLC,U2
03/02/2019,BHX,BFS,U2
03/06/2019,BHX,BFS,U2
03/07/2019,BHX,BFS,U2
04/04/2019,BHX,BFS,U2
04/05/2019,BHX,BFS,U2
05/01/2019,BHX,BFS,U2
05/03/2019,BHX,BFS,U2
07/01/2019,BHX,BFS,U2
11/01/2019,BHX,BFS,U2
18/01/2019,BHX,BFS,U2
03/02/2019,BHX,GVA,U2
03/06/2019,BHX,GVA,U2
03/07/2019,BHX,GVA,U2
05/01/2019,BHX,GVA,U2
05/03/2019,BHX,GVA,U2
07/01/2019,BHX,GVA,U2
11/01/2019,BHX,GVA,U2
18/01/2019,BHX,GVA,U2
03/06/2019,BIA,BSL,U2
04/05/2019,BIA,BSL,U2
03/07/2019,BIA,CDG,U2
04/04/2019,BIA,CDG,U2
04/05/2019,BIA,CDG,U2
03/07/2019,BIA,GVA,U2
04/05/2019,BIA,GVA,U2
03/06/2019,BIA,LYS,U2
03/07/2019,BIA,LYS,U2
04/05/2019,BIA,LYS,U2
04/04/2019,BIA,TLS,U2
04/05/2019,BIA,TLS,U2
03/02/2019,BIO,BRS,U2
04/04/2019,BIO,BRS,U2
07/01/2019,BIO,CDG,U2
11/01/2019,BIO,CDG,U2
18/01/2019,BIO,CDG,U2
03/07/2019,BIO,EDI,U2
05/01/2019,BIO,EDI,U2
04/05/2019,BIO,GVA,U2
03/02/2019,BIO,MAN,U2
03/06/2019,BIO,MAN,U2
03/07/2019,BIO,MAN,U2
04/04/2019,BIO,MAN,U2
05/01/2019,BIO,MAN,U2
11/01/2019,BIO,MAN,U2
18/01/2019,BIO,MAN,U2
03/06/2019,BIO,MXP,U2
03/07/2019,BIO,MXP,U2
03/02/2019,BIO,STN,U2
03/06/2019,BIO,STN,U2
03/07/2019,BIO,STN,U2
04/04/2019,BIO,STN,U2
04/05/2019,BIO,STN,U2
05/01/2019,BIO,STN,U2
07/01/2019,BIO,STN,U2
11/01/2019,BIO,STN,U2
18/01/2019,BIO,STN,U2
03/07/2019,BIQ,BSL,U2
03/02/2019,BIQ,CDG,U2
03/06/2019,BIQ,CDG,U2
03/07/2019,BIQ,CDG,U2
04/04/2019,BIQ,CDG,U2
04/05/2019,BIQ,CDG,U2
05/01/2019,BIQ,CDG,U2
05/03/2019,BIQ,CDG,U2
07/01/2019,BIQ,CDG,U2
11/01/2019,BIQ,CDG,U2
18/01/2019,BIQ,CDG,U2
03/07/2019,BIQ,LGW,U2
04/04/2019,BIQ,LIL,U2
04/05/2019,BIQ,LIL,U2
03/07/2019,BIQ,LTN,U2
03/07/2019,BIQ,LYS,U2
03/07/2019,BIQ,TXL,U2
03/07/2019,BJV,EDI,U2
04/05/2019,BJV,EDI,U2
03/06/2019,BJV,LGW,U2
03/07/2019,BJV,LGW,U2
04/05/2019,BJV,LGW,U2
03/07/2019,BJV,LTN,U2
04/05/2019,BJV,LTN,U2
04/05/2019,BJV,STN,U2
03/02/2019,BLQ,LGW,U2
03/06/2019,BLQ,LGW,U2
03/07/2019,BLQ,LGW,U2
04/04/2019,BLQ,LGW,U2
04/05/2019,BLQ,LGW,U2
05/01/2019,BLQ,LGW,U2
05/03/2019,BLQ,LGW,U2
07/01/2019,BLQ,LGW,U2
11/01/2019,BLQ,LGW,U2
18/01/2019,BLQ,LGW,U2
03/02/2019,BOD,AMS,U2
03/06/2019,BOD,AMS,U2
03/07/2019,BOD,AMS,U2
04/04/2019,BOD,AMS,U2
04/05/2019,BOD,AMS,U2
11/01/2019,BOD,AMS,U2
18/01/2019,BOD,AMS,U2
03/02/2019,BOD,BCN,U2
03/06/2019,BOD,BCN,U2
03/07/2019,BOD,BCN,U2
04/04/2019,BOD,BCN,U2
04/05/2019,BOD,BCN,U2
07/01/2019,BOD,BCN,U2
11/01/2019,BOD,BCN,U2
18/01/2019,BOD,BCN,U2
03/07/2019,BOD,BFS,U2
04/05/2019,BOD,BFS,U2
03/07/2019,BOD,BRS,U2
04/04/2019,BOD,BRS,U2
04/05/2019,BOD,BRS,U2
07/01/2019,BOD,BRS,U2
11/01/2019,BOD,BRS,U2
18/01/2019,BOD,BRS,U2
03/06/2019,BOD,BRU,U2
03/02/2019,BOD,BSL,U2
03/06/2019,BOD,BSL,U2
03/07/2019,BOD,BSL,U2
04/04/2019,BOD,BSL,U2
04/05/2019,BOD,BSL,U2
05/01/2019,BOD,BSL,U2
05/03/2019,BOD,BSL,U2
18/01/2019,BOD,BSL,U2
04/04/2019,BOD,CTA,U2
04/05/2019,BOD,CTA,U2
05/01/2019,BOD,ESU,U2
03/06/2019,BOD,FAO,U2
03/07/2019,BOD,FAO,U2
07/01/2019,BOD,FAO,U2
11/01/2019,BOD,FAO,U2
18/01/2019,BOD,FAO,U2
03/07/2019,BOD,GLA,U2
03/02/2019,BOD,GVA,U2
03/06/2019,BOD,GVA,U2
03/07/2019,BOD,GVA,U2
04/04/2019,BOD,GVA,U2
04/05/2019,BOD,GVA,U2
05/01/2019,BOD,GVA,U2
05/03/2019,BOD,GVA,U2
07/01/2019,BOD,GVA,U2
11/01/2019,BOD,GVA,U2
18/01/2019,BOD,GVA,U2
04/04/2019,BOD,HAM,U2
04/05/2019,BOD,HAM,U2
03/07/2019,BOD,HER,U2
03/02/2019,BOD,LGW,U2
03/06/2019,BOD,LGW,U2
03/07/2019,BOD,LGW,U2
04/04/2019,BOD,LGW,U2
04/05/2019,BOD,LGW,U2
05/01/2019,BOD,LGW,U2
05/03/2019,BOD,LGW,U2
07/01/2019,BOD,LGW,U2
11/01/2019,BOD,LGW,U2
18/01/2019,BOD,LGW,U2
03/02/2019,BOD,LIL,U2
03/06/2019,BOD,LIL,U2
04/04/2019,BOD,LIL,U2
05/03/2019,BOD,LIL,U2
07/01/2019,BOD,LIL,U2
11/01/2019,BOD,LIL,U2
18/01/2019,BOD,LIL,U2
03/02/2019,BOD,LIS,U2
03/06/2019,BOD,LIS,U2
03/07/2019,BOD,LIS,U2
04/04/2019,BOD,LIS,U2
04/05/2019,BOD,LIS,U2
05/01/2019,BOD,LIS,U2
05/03/2019,BOD,LIS,U2
07/01/2019,BOD,LIS,U2
11/01/2019,BOD,LIS,U2
18/01/2019,BOD,LIS,U2
04/05/2019,BOD,LPL,U2
03/02/2019,BOD,LTN,U2
03/06/2019,BOD,LTN,U2
03/07/2019,BOD,LTN,U2
04/04/2019,BOD,LTN,U2
04/05/2019,BOD,LTN,U2
05/01/2019,BOD,LTN,U2
07/01/2019,BOD,LTN,U2
11/01/2019,BOD,LTN,U2
18/01/2019,BOD,LTN,U2
03/02/2019,BOD,LUX,U2
03/06/2019,BOD,LUX,U2
04/04/2019,BOD,LUX,U2
07/01/2019,BOD,LUX,U2
11/01/2019,BOD,LUX,U2
18/01/2019,BOD,LUX,U2
03/02/2019,BOD,LYS,U2
03/06/2019,BOD,LYS,U2
03/07/2019,BOD,LYS,U2
04/04/2019,BOD,LYS,U2
04/05/2019,BOD,LYS,U2
05/01/2019,BOD,LYS,U2
05/03/2019,BOD,LYS,U2
07/01/2019,BOD,LYS,U2
11/01/2019,BOD,LYS,U2
18/01/2019,BOD,LYS,U2
03/06/2019,BOD,MAN,U2
07/01/2019,BOD,MAN,U2
11/01/2019,BOD,MAN,U2
18/01/2019,BOD,MAN,U2
03/02/2019,BOD,MRS,U2
03/06/2019,BOD,MRS,U2
03/07/2019,BOD,MRS,U2
04/04/2019,BOD,MRS,U2
04/05/2019,BOD,MRS,U2
05/01/2019,BOD,MRS,U2
05/03/2019,BOD,MRS,U2
07/01/2019,BOD,MRS,U2
11/01/2019,BOD,MRS,U2
18/01/2019,BOD,MRS,U2
03/02/2019,BOD,MXP,U2
03/06/2019,BOD,MXP,U2
04/04/2019,BOD,MXP,U2
04/05/2019,BOD,MXP,U2
07/01/2019,BOD,MXP,U2
11/01/2019,BOD,MXP,U2
18/01/2019,BOD,MXP,U2
03/02/2019,BOD,NCE,U2
03/06/2019,BOD,NCE,U2
03/07/2019,BOD,NCE,U2
04/04/2019,BOD,NCE,U2
04/05/2019,BOD,NCE,U2
05/01/2019,BOD,NCE,U2
05/03/2019,BOD,NCE,U2
07/01/2019,BOD,NCE,U2
11/01/2019,BOD,NCE,U2
18/01/2019,BOD,NCE,U2
03/06/2019,BOD,PMI,U2
03/07/2019,BOD,PMI,U2
04/04/2019,BOD,RAK,U2
04/05/2019,BOD,RAK,U2
05/01/2019,BOD,RAK,U2
05/03/2019,BOD,RAK,U2
03/07/2019,BOD,RHO,U2
03/06/2019,BOD,SEN,U2
03/07/2019,BOD,SEN,U2
03/02/2019,BOD,SXF,U2
03/06/2019,BOD,SXF,U2
03/07/2019,BOD,SXF,U2
07/01/2019,BOD,SXF,U2
11/01/2019,BOD,SXF,U2
18/01/2019,BOD,SXF,U2
04/05/2019,BOD,TLV,U2
05/01/2019,BOD,TLV,U2
05/03/2019,BOD,TLV,U2
03/02/2019,BOD,VCE,U2
04/04/2019,BOD,VCE,U2
05/03/2019,BOD,VCE,U2
03/02/2019,BOH,GVA,U2
05/01/2019,BOH,GVA,U2
07/01/2019,BOH,GVA,U2
03/07/2019,BRI,LGW,U2
04/04/2019,BRI,LGW,U2
04/05/2019,BRI,LGW,U2
05/01/2019,BRI,LGW,U2
05/03/2019,BRI,LGW,U2
03/02/2019,BRI,MXP,U2
03/06/2019,BRI,MXP,U2
03/07/2019,BRI,MXP,U2
04/04/2019,BRI,MXP,U2
04/05/2019,BRI,MXP,U2
05/01/2019,BRI,MXP,U2
05/03/2019,BRI,MXP,U2
07/01/2019,BRI,MXP,U2
11/01/2019,BRI,MXP,U2
18/01/2019,BRI,MXP,U2
03/02/2019,BRI,TXL,U2
03/07/2019,BRI,TXL,U2
11/01/2019,BRI,TXL,U2
18/01/2019,BRI,TXL,U2
03/02/2019,BRI,VCE,U2
03/07/2019,BRI,VCE,U2
04/04/2019,BRI,VCE,U2
04/05/2019,BRI,VCE,U2
05/01/2019,BRI,VCE,U2
05/03/2019,BRI,VCE,U2
07/01/2019,BRI,VCE,U2
11/01/2019,BRI,VCE,U2
18/01/2019,BRI,VCE,U2
04/05/2019,BRS,ACE,U2
05/01/2019,BRS,ACE,U2
05/03/2019,BRS,ACE,U2
03/02/2019,BRS,AGP,U2
03/06/2019,BRS,AGP,U2
03/07/2019,BRS,AGP,U2
04/04/2019,BRS,AGP,U2
04/05/2019,BRS,AGP,U2
05/01/2019,BRS,AGP,U2
05/03/2019,BRS,AGP,U2
07/01/2019,BRS,AGP,U2
11/01/2019,BRS,AGP,U2
18/01/2019,BRS,AGP,U2
03/02/2019,BRS,ALC,U2
03/06/2019,BRS,ALC,U2
03/07/2019,BRS,ALC,U2
04/04/2019,BRS,ALC,U2
04/05/2019,BRS,ALC,U2
05/01/2019,BRS,ALC,U2
05/03/2019,BRS,ALC,U2
07/01/2019,BRS,ALC,U2
11/01/2019,BRS,ALC,U2
18/01/2019,BRS,ALC,U2
03/02/2019,BRS,AMS,U2
03/06/2019,BRS,AMS,U2
03/07/2019,BRS,AMS,U2
04/04/2019,BRS,AMS,U2
04/05/2019,BRS,AMS,U2
05/01/2019,BRS,AMS,U2
05/03/2019,BRS,AMS,U2
07/01/2019,BRS,AMS,U2
11/01/2019,BRS,AMS,U2
18/01/2019,BRS,AMS,U2
04/04/2019,BRS,ARN,U2
07/01/2019,BRS,ARN,U2
03/06/2019,BRS,ATH,U2
07/01/2019,BRS,ATH,U2
11/01/2019,BRS,ATH,U2
18/01/2019,BRS,ATH,U2
03/02/2019,BRS,BCN,U2
03/06/2019,BRS,BCN,U2
03/07/2019,BRS,BCN,U2
04/04/2019,BRS,BCN,U2
04/05/2019,BRS,BCN,U2
05/01/2019,BRS,BCN,U2
05/03/2019,BRS,BCN,U2
07/01/2019,BRS,BCN,U2
11/01/2019,BRS,BCN,U2
18/01/2019,BRS,BCN,U2
03/02/2019,BRS,BFS,U2
03/06/2019,BRS,BFS,U2
03/07/2019,BRS,BFS,U2
04/04/2019,BRS,BFS,U2
04/05/2019,BRS,BFS,U2
05/01/2019,BRS,BFS,U2
05/03/2019,BRS,BFS,U2
07/01/2019,BRS,BFS,U2
11/01/2019,BRS,BFS,U2
18/01/2019,BRS,BFS,U2
03/02/2019,BRS,BIO,U2
04/04/2019,BRS,BIO,U2
03/07/2019,BRS,BOD,U2
04/04/2019,BRS,BOD,U2
04/05/2019,BRS,BOD,U2
07/01/2019,BRS,BOD,U2
11/01/2019,BRS,BOD,U2
18/01/2019,BRS,BOD,U2
03/02/2019,BRS,BSL,U2
03/06/2019,BRS,BSL,U2
03/07/2019,BRS,BSL,U2
11/01/2019,BRS,BSL,U2
18/01/2019,BRS,BSL,U2
03/02/2019,BRS,CDG,U2
03/06/2019,BRS,CDG,U2
03/07/2019,BRS,CDG,U2
04/04/2019,BRS,CDG,U2
04/05/2019,BRS,CDG,U2
05/01/2019,BRS,CDG,U2
05/03/2019,BRS,CDG,U2
07/01/2019,BRS,CDG,U2
11/01/2019,BRS,CDG,U2
18/01/2019,BRS,CDG,U2
03/06/2019,BRS,CFU,U2
03/07/2019,BRS,CFU,U2
03/06/2019,BRS,CPH,U2
03/07/2019,BRS,CPH,U2
07/01/2019,BRS,CPH,U2
11/01/2019,BRS,CPH,U2
18/01/2019,BRS,CPH,U2
03/06/2019,BRS,CTA,U2
05/01/2019,BRS,CTA,U2
05/03/2019,BRS,CTA,U2
03/07/2019,BRS,DBV,U2
03/06/2019,BRS,DLM,U2
03/07/2019,BRS,DLM,U2
04/05/2019,BRS,DLM,U2
03/02/2019,BRS,EDI,U2
03/06/2019,BRS,EDI,U2
03/07/2019,BRS,EDI,U2
04/04/2019,BRS,EDI,U2
04/05/2019,BRS,EDI,U2
05/01/2019,BRS,EDI,U2
05/03/2019,BRS,EDI,U2
07/01/2019,BRS,EDI,U2
11/01/2019,BRS,EDI,U2
18/01/2019,BRS,EDI,U2
03/07/2019,BRS,EFL,U2
04/05/2019,BRS,EFL,U2
03/02/2019,BRS,FAO,U2
03/06/2019,BRS,FAO,U2
03/07/2019,BRS,FAO,U2
04/04/2019,BRS,FAO,U2
04/05/2019,BRS,FAO,U2
05/01/2019,BRS,FAO,U2
05/03/2019,BRS,FAO,U2
07/01/2019,BRS,FAO,U2
11/01/2019,BRS,FAO,U2
18/01/2019,BRS,FAO,U2
03/02/2019,BRS,FCO,U2
03/06/2019,BRS,FCO,U2
03/07/2019,BRS,FCO,U2
04/04/2019,BRS,FCO,U2
04/05/2019,BRS,FCO,U2
05/01/2019,BRS,FCO,U2
05/03/2019,BRS,FCO,U2
07/01/2019,BRS,FCO,U2
11/01/2019,BRS,FCO,U2
18/01/2019,BRS,FCO,U2
03/06/2019,BRS,FNC,U2
04/04/2019,BRS,FNC,U2
05/01/2019,BRS,FNC,U2
07/01/2019,BRS,FNC,U2
03/07/2019,BRS,FUE,U2
04/05/2019,BRS,FUE,U2
05/01/2019,BRS,FUE,U2
03/02/2019,BRS,GIB,U2
04/04/2019,BRS,GIB,U2
05/03/2019,BRS,GIB,U2
03/02/2019,BRS,GLA,U2
03/06/2019,BRS,GLA,U2
03/07/2019,BRS,GLA,U2
04/04/2019,BRS,GLA,U2
04/05/2019,BRS,GLA,U2
05/01/2019,BRS,GLA,U2
05/03/2019,BRS,GLA,U2
07/01/2019,BRS,GLA,U2
11/01/2019,BRS,GLA,U2
18/01/2019,BRS,GLA,U2
03/02/2019,BRS,GNB,U2
05/01/2019,BRS,GNB,U2
04/05/2019,BRS,GOA,U2
03/02/2019,BRS,GVA,U2
03/06/2019,BRS,GVA,U2
03/07/2019,BRS,GVA,U2
04/04/2019,BRS,GVA,U2
04/05/2019,BRS,GVA,U2
05/01/2019,BRS,GVA,U2
05/03/2019,BRS,GVA,U2
07/01/2019,BRS,GVA,U2
11/01/2019,BRS,GVA,U2
18/01/2019,BRS,GVA,U2
03/07/2019,BRS,HER,U2
04/05/2019,BRS,HER,U2
03/06/2019,BRS,IBZ,U2
03/07/2019,BRS,IBZ,U2
04/05/2019,BRS,IBZ,U2
03/02/2019,BRS,INN,U2
11/01/2019,BRS,INN,U2
18/01/2019,BRS,INN,U2
03/02/2019,BRS,INV,U2
03/06/2019,BRS,INV,U2
03/07/2019,BRS,INV,U2
04/04/2019,BRS,INV,U2
04/05/2019,BRS,INV,U2
07/01/2019,BRS,INV,U2
11/01/2019,BRS,INV,U2
18/01/2019,BRS,INV,U2
03/02/2019,BRS,IOM,U2
03/06/2019,BRS,IOM,U2
11/01/2019,BRS,IOM,U2
18/01/2019,BRS,IOM,U2
03/02/2019,BRS,KEF,U2
05/03/2019,BRS,KEF,U2
03/02/2019,BRS,KRK,U2
03/06/2019,BRS,KRK,U2
07/01/2019,BRS,KRK,U2
11/01/2019,BRS,KRK,U2
18/01/2019,BRS,KRK,U2
03/02/2019,BRS,KTT,U2
03/02/2019,BRS,LCA,U2
03/02/2019,BRS,LIS,U2
03/07/2019,BRS,LIS,U2
04/04/2019,BRS,LIS,U2
05/03/2019,BRS,LIS,U2
07/01/2019,BRS,LIS,U2
11/01/2019,BRS,LIS,U2
18/01/2019,BRS,LIS,U2
05/01/2019,BRS,LPA,U2
05/03/2019,BRS,LPA,U2
05/01/2019,BRS,LYS,U2
03/02/2019,BRS,MAD,U2
03/06/2019,BRS,MAD,U2
03/07/2019,BRS,MAD,U2
04/04/2019,BRS,MAD,U2
04/05/2019,BRS,MAD,U2
05/01/2019,BRS,MAD,U2
05/03/2019,BRS,MAD,U2
07/01/2019,BRS,MAD,U2
11/01/2019,BRS,MAD,U2
18/01/2019,BRS,MAD,U2
04/05/2019,BRS,MAH,U2
05/01/2019,BRS,MJV,U2
04/05/2019,BRS,MRS,U2
04/04/2019,BRS,NAP,U2
04/05/2019,BRS,NAP,U2
05/03/2019,BRS,NAP,U2
11/01/2019,BRS,NAP,U2
18/01/2019,BRS,NAP,U2
03/06/2019,BRS,NCE,U2
03/07/2019,BRS,NCE,U2
04/04/2019,BRS,NCE,U2
04/05/2019,BRS,NCE,U2
05/01/2019,BRS,NCE,U2
05/03/2019,BRS,NCE,U2
03/02/2019,BRS,NCL,U2
03/06/2019,BRS,NCL,U2
03/07/2019,BRS,NCL,U2
04/04/2019,BRS,NCL,U2
04/05/2019,BRS,NCL,U2
05/03/2019,BRS,NCL,U2
07/01/2019,BRS,NCL,U2
11/01/2019,BRS,NCL,U2
18/01/2019,BRS,NCL,U2
